"";"labels"
"Heteroderidae";1
"Heteromitidae";3
"Heteropediaceae";1
"Heterophryidae";3
"Hibberdiaceae";1
"Histiostomatidae";2
"Hoehnelomycetaceae";7
"Holophagaceae";4
"Holostichidae";6
"Hoplolaimidae";1
"Hyaloscyphaceae";7
"Hydnodontaceae";7
"Hydrogenophilaceae";4
"Hydrophyllaceae";1
"Hygrophoraceae";7
"Hymenobacteraceae";4
"Hymenochaetaceae";7
"Hyphochytriaceae";1
"Hyphomicrobiaceae";4
"Hypogastruridae";2
"Iamiaceae";4
"Ignavibacteriaceae";4
"Intrasporangiaceae";4
"Isolaimiidae";3
"Isosphaeraceae";4
"Isotomidae";2
"Ixioliriaceae";1
"Juglandaceae";1
"Julidae";1
"Juncaceae";1
"Kangiellaceae";4
"Katiannidae";2
"Kineosporiaceae";4
"Klebsormidiaceae";1
"Kofleriaceae";4
"Ktedonobacteraceae";4
"Lachnocladiaceae";7
"Lacrymariidae";6
"Laelapidae";6
"Lamiaceae";1
"Legionellaceae";4
"Leiodidae";2
"Leptomyxidae";3
"Leptophryidae";6
"Leptosphaeriaceae";1
"Leptospiraceae";4
"Linaceae";1
"Lithobiidae";6
"Lonchopteridae";2
"Longidoridae";1
"Lumbricidae";1
"Magnaporthaceae";1
"Mallomonadaceae";3
"Marasmiaceae";7
"Marynidae";3
"Melastomataceae";1
"Meloidogynidae";1
"Merliniidae";1
"Mermithidae";1
"Methanomassiliicoccaceae";1
"Methylobacteriaceae";4
"Methylocystaceae";4
"Methylophilaceae";4
"Microbacteriaceae";4
"Micrococcaceae";4
"Microlaimidae";3
"Micromonosporaceae";4
"Micropepsaceae";4
"Microthoracidae";3
"Microthrixaceae";4
"Mischococcaceae";1
"Monhysteridae";3
"Monocystidae";1
"Mononchidae";6
"Moraxellaceae";4
"Mortierellaceae";7
"Mrakiaceae";1
"Mucoraceae";7
"Mycobacteriaceae";4
"Myxochloridaceae";3
"Myxococcaceae";4
"Nakamurellaceae";4
"Nannocystaceae";4
"Nassulidae";3
"Naviculaceae";1
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";4
"Nitrosopumilaceae";1
"Nitrososphaeraceae";1
"Nitrospiraceae";4
"Nocardiaceae";4
"Nocardioidaceae";4
"Noctuidae";1
"Nordiidae";5
"Nucleariidae";6
"Nygolaimidae";6
"Ochromonadaceae";3
"Oikomonadaceae";1
"Oleaceae";1
"Oligoflexaceae";4
"Olpidiaceae";1
"Onychiuridae";2
"Onygenaceae";7
"Opitutaceae";4
"Orbiliaceae";7
"Oribatulidae";1
"Oxalobacteraceae";4
"Oxystominidae";3
"Oxytrichidae";3
"Paenibacillaceae";4
"Palmellaceae";1
"Panagrolaimidae";3
"Papaveraceae";1
"Paraglomeraceae";1
"Paraphysomonadaceae";3
"Parasitidae";6
"Pasteurellaceae";4
"Pasteuriaceae";4
"Paulinellidae";3
"Pemphigidae";1
"Peptococcaceae";4
"Peridiniaceae";1
"Phaeosphaeriaceae";7
"Phaselicystidaceae";4
"Phycisphaeraceae";4
"Phyllobacteriaceae";4
"Phytoseiidae";6
"Pinaceae";1
"Piptocephalidaceae";7
"Planctomycetaceae";4
"Planococcaceae";4
"Plantaginaceae";1
"Plasmodiophoridae";1
"Platyophryidae";3
"Plectidae";3
"Pleurochloridaceae";1
"Pluteaceae";7
"Poaceae";1
"Poduridae";2
"Polyangiaceae";4
"Polydesmidae";1
"Polygonaceae";1
"Pratylenchidae";1
"Prismatolaimidae";3
"Propionibacteriaceae";4
"Prorodontidae";3
"Protomycetaceae";1
"Protoribatidae";1
"Psathyrellaceae";7
"Pseudomonadaceae";4
"Pseudonocardiaceae";4
"Psoraceae";7
"Pterulaceae";7
"Pythiaceae";1
"Pyxidiophoraceae";7
"Qudsianematidae";5
"Ranunculaceae";1
"Resource::Decaying_wood";1
"Resource::Dung";1
"Resource::Litter";1
"Resource::MOS";1
"Rhabditidae";3
"Rhabdolaimidae";3
"Rhagidiidae";6
"Rhizobiaceae";4
"Rhizophlyctidaceae";7
"Rhizophydiaceae";7
"Rhodanobacteraceae";4
"Rhodobacteraceae";4
"Rhodobiaceae";4
"Rhodocyclaceae";4
"Rhodospirillaceae";4
"Rhodothermaceae";4
"Roseiarcaceae";4
"Roseiflexaceae";4
"Rubrobacteraceae";4
"Saccharomycetaceae";7
"Salicaceae";1
"Salpingoecidae";3
"Sanguibacteraceae";4
"Sapindaceae";1
"Saprolegniaceae";1
"Saprospiraceae";4
"Scarabaeidae";1
"Scenedesmaceae";1
"Sciaridae";1
"Sebacinaceae";7
"Serpulaceae";7
"Siluaniidae";3
"Sinobacteraceae";4
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";1
"Solibacteraceae";4
"Solirubrobacteraceae";4
"Spathidiidae";6
"Sphaerobacteraceae";4
"Sphaerobolaceae";7
"Sphenoderiidae";3
"Sphingobacteriaceae";4
"Sphingomonadaceae";4
"Spirochaetaceae";4
"Spirofilidae";6
"Spizellomycetaceae";7
"Sporichthyaceae";4
"Sporidiobolaceae";7
"Sporormiaceae";7
"Staphylinidae";2
"Staphylococcaceae";4
"Stemonitidae";3
"Stephanoecidae";3
"Stereaceae";7
"Streptomycetaceae";4
"Streptosporangiaceae";4
"Strophariaceae";7
"Synchytriaceae";1
"Syntrophaceae";4
"Syntrophobacteraceae";4
"Taxaceae";1
"Tectocepheidae";1
"Tepidisphaeraceae";4
"Teratocephalidae";3
"Tetrahymenidae";3
"Tetranychidae";1
"Thaumatomastigidae";3
"Theridiidae";6
"Thermoactinomycetaceae";4
"Thermoanaerobacteraceae";4
"Thermoleophilaceae";4
"Thermomonosporaceae";4
"Thripidae";1
"Tipulidae";1
"Trachelostylidae";6
"Tribonemataceae";1
"Trichocercidae";3
"Trichocomaceae";7
"Trichodoridae";1
"Tricholomataceae";7
"Trichosporonaceae";7
"Trinematidae";3
"Tripylidae";5
"Trypanosomatidae";1
"Tubeufiaceae";7
"Tullbergiidae";2
"Tylenchidae";1
"Tylencholaimidae";2
"Tylenchulidae";1
"Uronematidae";3
"Uropodidae";2
"Urostylidae";6
"Urticaceae";1
"Vahlkampfiidae";3
"Vampyrellidae";6
"Vaucheriaceae";1
"Veigaiidae";6
"Verrucomicrobia subdivision 3";4
"Verrucomicrobiaceae";4
"Vexilliferidae";3
"Viridiraptoridae";6
"Vorticellidae";3
"Vulgatibacteraceae";4
"Xanthobacteraceae";4
"Xanthomonadaceae";4
"Xanthonemataceae";1
"Zoothamniidae";3
